label,review
pos,must read one few books think everyone should read one point another life read book about 7 years back think does amazing job narrating harrowing experience people under oppressive regime
pos,frighteningly real masterpiece book excellant scary hell when reading realize lot things happening country today most people myself included who hear about classic dont realize theres tragic love story wrapped inside haunting world orwells 1984 helps drive home authors antiutopian message also realism book seems almost threedimensional casting crystal clear picture nightmarish world 1984 where big brother always watching just what say do what thinking scarier than anything stephen king ever wrote more realistic
pos,my favorite book thought going cheesy nostradomustype thing turned out book about rebellious nature human mind well testament number those who do understand those things going around proles ive read four times never loses its impact
pos,big brother watching orwells 1984 seems grow increasingly relevant every passing year1984 tells story winston smith whos job correcting historical documents removing words dictionary he drone machine party ruling power oceania every thought movement gesture watched through telescreens policing force called thought police big brother figurehead party revered loved any thought otherwise punishable deathwhatever trace humanity lies winston causes him seek answers question his reality pursue forbidden realtionship woman named julia all which lead frightful thought provoking endthis book should staple every persons library orwells satire withstood test time inspired countless number books films classic every sense
pos,very good book indeed one best written books opportunity read those who gave 1 ignorant dont worry sheri he wont writting anymore books seeing how he been dead while now before criticize writing wonderful author please learn how spell correctly1984 wonderful trip into human mind shows how those charge can will do anything remain charge very good followup animal farm both describe power hungry greedy people can go extreme measures keep powerthose who said government would never end up like fooling yourself future could very easily end up like formation homeland security becoming even more likely may well future world course thank goodness 1984 wasnt really like
pos,parallels 1984 haunting political satire about big brothers relentless assault privacy individuality freedomone can only hope 1984 more brilliant story than cautionary tale because parallels seem easily drawn warrantless searches ubiquitous cameras invasive software workplace surveillance legislation erodes rights citizens name fighting terrorismyet relationship develops between winston cautious hopeful thinking man julia young seemingly committed party member adds incredible humanity otherwise empty cheerless lives oceania theirs relationship surprisingly springs amid bleakness desolation flowers against all odds ultimately wilts under betrayalreaders will discover orwells objectives both thoroughly terrifyingly achieved perfectly dystopian ending
pos,good book gets old fast 1984 great book really makes think thee plot very interesting one about dictator ruining everything scary part much power cant say anything against party book very good those epeople who like really think about things take deep would recommend title action fiends
neg,good harry potter says while cultural pundits try convince some literature better than other literature truth all art relative individial tastes thus doesnt make any sense think novel like one really any better than say michael crichton stephen king aesthetic standards cant groundedthus dont listen anyone who tries distinguish between serious works literature like one allegedly lesser novels distinction entirely illusory because no novels better than any others concept great novel intellectual hoax book isnt good harry potter my opinion no one can refute me tastes relative
neg,zzzzzzzzzzzzzzzzzz 1984 george orwell most boring book ever read school me plot interesting characters useless time period although idea government controling everything scary most likely true just didnt any emotions make good book good needs emotions book lacked there also no dialouge which me importantknot
neg,borrriiiiing read book 8th grade fairly easy read too hard far most boring pointless piece literature ever read my 15 years life much would rather read case noteif considering purchasing book thouroughly discourage must read something george orwell read animal farm pretty good book
neg,classic does mean good havent been forced read book while school hadnt chance grab library run while can 1984 might been scary 100 years ago now like reading about old people think beating system saving paperweight all meansthe book multiple plot holes well beware government runs world unchallenged still needs brainwash old people hole read something else instead anything else
neg,centennial edition rip off buy cheaper version never read 1984 very excited do only regret purchasing edition forward thomas pynchon entire ending revealed great detail knew what expect through entire book really wish could get my money back dont buy centennial edition least dont read forward want nice surprising read
pos,1984 review book 1984 george orwell great book into sci fiadventure novels only part book did like ending winston sells out through whole book he believe he secretly wants disobey rebell against opressive leadership end instead taking cruel death pain honor he sells out he takes easy road almost makes seam like whole book nothing he ended right where he started off other than sell out ending book kept my attention gets rating 4 out 6 rob scale
pos,1984 ahead its time just finished literally reading book 1984 george orwell my very first thought gazed over last four sentences upon my nook version book anger mad orwell winston main charterer more mad way went dont worry no spoilers here first time read nearly 35 year old guy can say im glad waited read think having done lesser age wouldnt proved beneficial understanding did just nowthis 4 star book well just round down 4 measures sake my opinion simply fact able move me keep my attention even while reading recommended
pos,ugh gives me shivvers book unrelentingly amazingly depressing its absolutely graphically realistic its descriptions story im gonna give away here does end happily read high school never forgotten frightened me still frightens me word bleakyou should still read should only read books give happiness catharsis what want those candy mind will tell harsh truths should also read books give gifts dont want gifts make uncomfortable upset frightened books point out things youd much rather could ignore hope theyd go away thats why classic because stupendous writing anything else ive seen better writingi still hate book still gave 4 stars
pos,great book ready many times over wish could just rate book wout writing review im author dont way words
pos,distrubing portent socialisms logical ends classic mould dystopian narrative clearly written explore plausibility what would happen technocratic regime socialist state allowed take its course stretches beyond very palpable social critique final part most disturbing harrowing one can almost feel winstons physical psychological torment world forbids love legitimates peace through feari am amazed written long ago since these drives social order seem shockingly prevalent spectre war lever condition responses masses clearly vehicle even does slowdown middle very transparent political commentary wrought goldsteins manual yet impact what abuse harnessing technical psychological social political power punches hard end
pos,important its portrayal mechanisms motivations totalitarian power discomfiting penetrating imaginative very grey book deserves its fame elegance prose only adequately written nor interesting plot much happens least novels usually go its indelible devastating portrait human degradation its farfetchedyetjustaroundthecorner description hows whys totalitarian power dramatic illuminating read
neg,george stick nonfiction second time ive been forced read book aclass ask whats point maybe live country thats monarchy books worth reading america ok whole reason live democracy people dont worry about things like brave new world played up science fiction aspect its futuristic setting thought book worked much better orwells lecturing politics ok one time around animal farm book gets bogged down million issues just dont matter doublespeak who cares how people choose talk should able talk each other however want gets lost want read orwell when he actual something say try road wigan pier which acutally enlightening preachy homily something never happened its 2000 1984 bad movie michael j fox
neg,only read like getting depressed good example fact pessimistic shocking books often receive rave criticism while dynamically optimistic books dubbed unrealistic no further comment
neg,redundant book philosophy vericose vains while embarking classic dont expect find yourself absorbed magnificant tale 1984 redundant novel unnecessary tangents pages contradicting philosophy must really keep reading full detail horror disgust winstons vericose veins
neg,political paranoids gospel orwell orwell one most overrated novelists century hes nothing more nor less than secondrate hack who profiteered preying worst fears modern man today his book modern bible paranoid disgruntled white male other conspiracy nutcases yet another fairy tale albeit grownup one warns look out proverbial boogy manbig brother case being latest long line aliases he goes under perhaps orwells newspeak should include these additions propaganda truth truth absolute freedom springs fear extremism virtue book never made anyone stop think instead fear hate one more faceless abstraction contemporary paranoia gets much more powerful portrayal works thomas pynchon such crying lot 49 least virtue being well written
neg,good cannot say enjoyed reading book because did approve lot things author included however did find some main points interesting create story definitely type good book read nor would recommend
neg,poor books reputation classic reveals less about book than does about shallowness mediocrity many book critics crude heavyhanded superficial propaganda
neg,little too slow found 1984 intriguing book plot book interesting how author went about telling story too slow me found hard pay attention while reading throughout entire book there bits intereseting parts followed several paragraphs what found random information though great plot storyline wasnt my liking
pos,old classic still pertinent now second time read book first school enjoyed more time because things did appreciate first time
pos,1984 love book very appropriate time live arrived condition described
pos,modern classic 1984 great read compelling one can little hard going times characters little frustrating thus making little annoying read still great classic well worth persuing end
neg,big brother lives amazon offered 1984 its kindle ebook reader electronic versions publisher decided didnt want make book available way amazon deleted book kindles customers who already purchased credited accounts small problem what about annotations people made book term papers big problem what buy book liberal amazon decides only like books conservatives delete book my player despicable action will boycotting amazon until publicly change policy there plenty places buy books online
neg,thing plot boring read having grown up former soviet union soon started reading book could tell immediately where orwell drew his inspiration well most details peoples existence reading book like revisiting my childhood well refreshing my mothers grandmothers stories soviet life 1950s all brainwashings terrible living conditions propaganda people disappearing middle night etc basically orwell took soviet reality era took few notches up twisted some art imitates life speak im sure why everyone credits orwells imagination either way book extremely boring plot almost nonexistent nothing really going unlikely love affair took halfthe book unfold wasnt even worth
pos,very powerful there few books reference much one almost every aspect homogenization culture individualism realized book can discuss world politics without reading book just read darn book
pos,better than most author come very close predicting future still long way goa very interesting story built around future although 1984 come gone future cameras watching every move very possibleas war kosovo proved some tactics just fiction
pos,timeless recall flurry tv print documentaries appeared 1984 all striving answer question how close thought generally missed pointyes orwells classic ostensibly about totalitarianism deeper level all about control he who controls past controls present orwells brilliant insight such his thesis applicable astonishlingly wide variety modern situationshow do religious leaders get followers blindly accept everything say simple application doublethink though policing control information how do modern conglomerates get away collecting selling personal information tell its all own protection thats how1984 brilliant timeless book explores strange quirks human psychology make inevitable will always controlled day still sounds prescient warning
pos,one my favortie novels ever book profound effect me showed me how all thought subjective showed me fear totalitarian society ever time day please read book remember two two makes five
neg,very good description life during antisocial ti very good description life during antisocial time
neg,dont read book give book one star read class know its suposed classic god itis awful first all its nothing like future probly going turn out second all every one says aurthor george orwell trippy wierd think hes just trying cover up fact he cant write please george do all faver stop writing books
neg,worst book ever read 1984 worst book ever read would advise anyone who thinking about reading book reconcider george orwell bad writer however book he does do evry well some his others prehaps he getting old lost his touch animal farm okay 1984 horrible took him forever seemed like get into accual book someone take out all useless part 1984 would half long why would he wirte much about nothing havent ever meet someone who could wirte such boring book about goverment meet many people who loved book dispised am all intrested goverment may part reason didnt like would advise read book
pos,2 more orwell prophecies came true 2008 his forecast 1948 overefficiency machines would eventually undo supply demand economics came true fall 2008 when suddenly became apparent there too many car companies producing too many cars enough wars take up slack every manufacturing job now under threat oceania fear competing economies terrorists paralyses confidence asperations middleclass outer partynone which concerns members inner party once surmized politicians dictators banking elite faceless bankers can make break fortunes billions proles around globe who assumed mantle unlimited uncontrollable powercan there now any doubt disintegration general motors his prognosis machines would lead social unrest rather than increase communal wealth finally proven 100 correct 60 years later 2008
pos,true prediction best prophetic novels ever written about descent into dehumanizing socialism
pos,great book much action book does great job describing society people youre reading great action scenes might want look elsewhere book considered classic reason actually makes reader think contemplate future society compared one book youre mood good scfi read would suggest reading
pos,very critical best book ive ever read people complaing about plot found book extremely entertaining cannot look world listen news same way read dictionary newspeak terms end wont depressed when done still happy ending atleast big brother falls
pos,more relavent now than ever anyone who interested nature power manipulation masses should read book despite fact orriginaly inditement against stalinism still relevant 21st century americathe nature war terror could been taken dirrectly book places word word story provides facinating insight into way reasonably inteligent people can chose behave irrational ways name partiatism loyalty
pos,everyone must read my brother isnt person who reads when he proudly told me he finished 1984 must read decided try iti caught up book very quickly found myself reading work couldnt put down story frightening especially when think about some current issues such homeland security new measures government taking protect given current situation country think essential read 1984 book made me rethink somethings
pos,dark bold 1984 written style negative utopia dark vision future society which personal freedom been destroyed which small group established dictatorial control over many written mainly warning against authoritarianism totalitarianismnot just soviet union nazi germany also against totalitarianism mind currently evolving capitalist culture well orwell socialist only relevant counter those who say orwell criticizing socialism he most certainly notsocialists stand personal freedom economic democracythis very well written book good plot orwells vision clear one danger entirely been eliminated today
pos,read why sitting there get up read book may show how human really
pos,really good book 1984 good book read interesting part book interworkings government big brother five minute hate include themselves also liked characters winston juila both stories amazing there seceret life together bad part book got complicated sometimes back story government goldsteins book his view government gets point where get bored also characters obrian big brother get annoying sometimes just wanted disappear overall book good also moments greatness could hold my attention keep me riveted however parts book lacked spark kept me coming back more
pos,greatest love story time 1984 social commentary history appalling state public policy society generally told through love story resonates deep familiarity all modern readers
pos,work genius provides warning 1984 one best novels ever written english dismal world future presented here beyond belief also seems within reach although may seem warning against communism some elements found darkness noon true critique pogroms stalin fact warning against excess can occur any government systemthe foreward t pynchon provides some insights especially about last chapter newspeak warned does provide spoilers
pos,far good im reading book my english class right now im actually even done ill admit beginning pretty slow kind boring almost done now really like im too into reading anything its pretty hard me find book like guess what im saying its good book people should read
pos,scariest forshadow personification human spirit after reading living death portrayed author realized man sentenced life enprisonment liberties unbound conceive perils novel enjoy life
pos,more thrilling than any steven king book people always talk about books cant put down 1984 defenitly one those books really feel scared winston throughout entire story made me cringe all times where he sneaking around only thing made unrealistic me how sex love eliminated totally party goes against human nature everybody tortured like winston party make way anyway great book makes think
pos,great classic everyone should read orwells classic about big brother will really keep thinking read high school again recently although 1984 long past ideas put forth book shadow darker image what america could become will make thinkgreat classic go read
pos,history repeats itself george orwell right he always been right will always right novel 1984 shows scary terrorfilled world where everyone potential enemy before 911 stood important piece british 20th century fiction now must read all because hard know where fiction ends true narrative begins
pos,just political novel orwells 1984 conventionally viewed political novel its value lies more deeper psychological meaning book conveys erich fromm eloquently expounds his afterword more respect can book viewed meaningful across both time nation definitely just novel disgruntled paranoids time country political point view might fromm basically explains book fundamentally expression deepest alienation minds organizational man light might say dilbert lovers would appreciate book
pos,prophetic frightening orwell prophet he introduced such words into vocabulary newspeak thoughtcrime which forever changed way look government no one who hasnt read 1984 can truly call themselves politically literate
pos,still very good story 1984 me most interesting book ive read 2000 though book written time which political spectrum world totally different book still high warning rate everybody who thinking freedom better said being free something well assured nowadays treath being dominated things continuing rise technological influence modern society still great treath besides already big brother tvprogram same name which started my home country now conquering world program doesnt demonstrate fact about loose knowledge making ethical decisions 1984 still warning everybody therefore highly recommendable
pos,1984 frighteningly realistic george orwells horrific representation oceania world power dominating force throughout story frighteningly realistic presentation how governments work orwell displays common theme disinformation called doublethinkused government powers although 1984 come passed idea governments can gain totalitarian control through complacent uniterested citizens far present conditions 1984 excellent read filled wondrous insight everyone
pos,good read both scifi analysis society one those books here much about before chance read makes seem think know what expect cover cover flat out wrong yes overbearing government subversive hero work me riveted unable put down until read twice book can also likened modern day example machiacellis prince definite anarchocommune supporting undertones one members inner party takes time explain detail how political group can stay power surreptitious book explains all there know about class struggle how eliminate fantastic both political literary work
pos,instant paranoia 1984 classic rightfully does matter year come passed without such world there subtelties resemble such world wake recent events atmosphere begining strikingly resemble some aspects orwells nightmarish world
pos,depressing enlightening american enjoy freedoms alien majority world any effect my life made me appreciate where how live my life book itself very well written entertaining beginning book depressing point where didnt want read progressed started enjoy very difficult emphasize winston because cannot imagine world he lives reflect book whole realize more than worth my time read every person who reads book gets something different out can guarentee read interest will get something out
pos,aint future scary party dominate all aspects life big brother everywhere cameras microphones winston smith central character whose diary gives him away along his affair julia both brainwashed into thinking party always right despite evidence contary winston ends up staing his love big brother victory over himself obrien winstons nemesis breaking him down most interesting characther
pos,time think george orwell master english language his superb style writing intensity story sustained throughoutthe novel covers timeless issue orwell attempts shock extremities exist totalitarian society whose ultimate purpose obtain power perhaps these issues mentioned afterthought relevant areas apart totalitarianism perhaps capitalism also class distinction where money representative powerthese other issues covered proving orwells brilliant writing genius
pos,fantastic never book made me think much yet absolutely terrified future ending very bleak gives one impression all hope lost still highly recommend
pos,one 20th centurys greatest book contains supreme beauty worst ugliness one greatest works 20th century one all should go
pos,2008 1984 its beautiful thing destruction words appelation coming out mouth character syme seems strange any author intone tantamount writers heresy way whole book about heresy thoughtcrime towards regime which ruled airstrip one book will able teach lot about politics modern day only place where really strays orwells atheistic uterances otherwise great read
pos,great book youre politically inclined youll love novel about oceania though book fiction youll find more similarities life than thought possible symbolism great should mustread any high school student high school civics course
pos,dark world future after reading 1984 easy see why classic george orwells predictions dark terrifying world captures reader forces stories told one may yet come pass things he predicts some cases already been implemented some areas world found book somewhat difficult read dont expect breeze through all all rate 5 out 5
pos,go real source great book because been unsuccessfully rewritten many times lesser minds people suggest source however book eugene zamatin exiled russian like nabokov dostoyevsky came first even more powerful believe out print least english translation there enough interest could rectified also now more than ever theme governmental control very relevant
pos,1984 fascinating terrifying doublethink work book work genius much more than science fiction fact its bleak vision world scary because its plausibility completely credible convincing brilliant philosophy masterful thriller love story all same timethere enough explanation about plot book other reviews ill spare book captured me completely read book like thought provoking literature
pos,amazing orwell pioneer form literature his insight into possible future held more accuracy than im sure even he imaginedthe book struggle man vs ministry how far will few positions power go improve personal ideals guise overall social improvementi would recommend anyone who enjoys dark themes ending me tears
pos,prediction book represents orwells circa 1948 prediction 1984 he wasnt exactly right he wasnt completely wrong either some argued now live pseudofascist state modern united states large part thanks another george im sure orwells book profoundly influenced historical context his own life especially wwii its certainly very well written book vivid imagery several memorable scenes movie version john hurt also very well orchestrated author ofadjust brain practical theory maximizing mental health
pos,classic timeless book seems more true each passing year despite being written orwell 40s classic novel still relevant instead ministry information tsa other government authorities telling things know true orwell prophet when came predicting how governments would try keep control information fortunately there no memory hole down which inconvenient facts can disappear internet free flow information orwell wrote his book story age one government against individual 1984 great cautionary tale prescient warning all who love liberty guard against tyranny
pos,nineteen eightyfour very well written piece literature its time light current state affairs rather frightening good read high school even better fread today
pos,some classics overrated one some books read enjoy forget there books stick rest life can honestly say probably one most important books written human history one reasons almost recognizably real dystopian world eerily close one live book stark warning what could become what unchecked government erosion liberty can eventually lead toif read youll read news different wayin end youll love big brother
pos,nineteen ninety nine book powerful when written universality literature book evident clearly shows effects totalitarianism loss human spirit novel shows almost well anthony burgesss clockwork orange which holds best novel all time my esteem
pos,allthough shows extreme shows possilbe truth book describes extreme situation what totalitarianism can lead think thats just power book because state talked about bookis extreme example think extremes show real danger something makes more aware situation state form social question etc than report based real facts does therefore also shouldnt take book real should take parts books compare reality doing youll find lot things form described book dangers present day society also book actually shows all what totalitarianism can lead therefore enables see danger
pos,great book couldnt put down orwell portrays great image utopian sociaty although part story where winston reading book rather boring takes while read overall would suggest reading soon can
pos,wow my class could do extra credit grad am glad about book frightening realistic technology possibly some its here government come gone lesser degree issues faced here someone enough brains hated enemy people government may come story very believable must read casual serious readers alike
pos,doubleplusgood wow read after reading animal farm found fascinating its amazing book written long ago could vividly portray authors prediction how world would 1984 slightly scary when think how communism did take control empire george orwells 1984 classic should always remembered
pos,still poignant after 64 yearsnewspeak big brother orwell novel can read left side right side political spectrum because overarching horror totalitarian state presented orwell here told honest forthright manner orwells narrative retains its relevance because still seem go through phases where freedoms enlightenment challenged many angles whether read big brother joseph stalin sam walton party being representative fascist communistic authoritarian state truth novel liberty personal freedom freedom speak understood ideals should treasured protected practice long there human beings who wish control eradicate humanity others 1984 will remain novel worth reading
neg,kindle edition very sloppy copypaste kindle edition 1984 incredibly sloppy there some blatant typos im surprised werent noticed editors real slap face when there page numbers print edition middle sentences someone didnt bother removing when copypasted book whatever file
pos,thank lucky stars government isnt like thatyet orwell creates frightening picture how easy manipulate human minds using extreme nationalism unification common enemy misplaced love love hating things readers ask themselves why why do these people let themselves subjected such mind control really its all people know somehow makes perfect sense past doesnt exist scary one best books ive ever read
pos,masterpiece found 1984 fascinating realistic portrayal human nature orwells insight into nature governments amazing enlightening he detached slightly pessimistic attitude toward human nature love he frank about mans selfishness greed only relates governments 1984 also rebels like winston who end care only themselves there no glamorous heroes 1984 just there any real life orwell stripped man all glory glamour shown him honest unflattering lighti also very impressed orwells thoroughness he described society history most all language futuristic oceania such detail 1984 truly masterpiece
pos,best book should read dont high school across country there travesty going high school teachers requiring students read animal farm george orwell same author there much finer example satire multiple levels orwell attached each his books nineteen eightyfour simply one best books written century approaches subject matter communism attacks inadvertantly exposes greater meaning truth essence freedom orwell meant 1984 attack russia what would happen stalin lenin won trascended became handbook freedom anyone doesnt come out libertarian after reading book didnt read close enough one many books will classic reading lists centuries come
pos,book great terrifying after read book disturbed couldnt concentrate my homework since could do nothing else thought about book realized how lucky live society privacy fairness freedom though inhuman when man jail im saying who proud his daughter turning him after hearing him mutter his sleep against party least inhuman things happen really am able apreciate living free society hope others can too
pos,ordaniary man his response during revolution wonderful book where main character winston smith compelled speak out aganist big brother end result exactly what any one would done lot people know hated ending think ending makes book shows way humans really do respond situations like absolutley incredible one best books ever read
pos,mrs man vanens review nineteen eightyfour after being smart english teacher 41 years venice ive reached conclusion nineteen eightyfour vivid satire russian revolution read book supreme 747 powerjet my way australia despite being disturbed several times malestewardesses able tell fantastic book unfortunate book caused writer years sickness bedridden remainder his life included his will read bookjudas man vanen
pos,sheer brilliance orwells 1984 certainly one greatest novels ever written more than sociopolitical commentary which many other reviewers focused solely enchanting love story weaved seemlessly apologise my flowery style can speak highly enough novel also written think about just read read review which stated novel sad ending once read book ask yourself when winston his most happy books contradiction its achievement
pos,liked book good book just finished reading tenth grade english class good kinda boring first liked would recommend my friends
pos,book gives insight human mind book tells about how one persons total thinking can altered means simple tool called torture
pos,love book twisted view future world even more creepy looking time 20 years after imaginary future interesting compare contrast book reality
pos,my 1984 review think book 1984 written george orwell book raised many questions book about man fighting his rights only fine out he give bit 1984 book captured me into its story couldnt stop reading highly recommend book someone looking challenge well written book
neg,slow boring depressing depressed week after finished completing novel torture protagonist endures just too much digest can only thankful terrifying vision hasnt come fruitionyetoddly enough trying finish final 100 pages book began reading partner which also main character endure series torture get him crack
neg,review 1984 read george orwells book 1984 didnt really like book due fact total negative outlook throughout whole book his prediction future little far fetched me book wasnt really my style can see book being liked many people would recommend due fact everyone different opinions book being such negative outlook future just wasnt what wanted read about
neg,unrealistic book dosent make sense think book bad book only unrealistic also boring book orwell imaginative mind must say thuis book talks about 1949 when he published when there such things totalitarism how could he know would still exact same thing 1984 book also strange events author skipped around too many times one sentence he would appartment winstons home without telling reason he would some where else book also boring there enough action suspense make reader willing read
neg,most boring book ever read think 1984 very interesting words difficult no clue what really going would less boring shorter broken down would easier understand might like book interested predicting future can read lots difficult words know what mean keep dictionary close
pos,great purchase great book great presentation first time bought something kindle really please far looking forward new titles new features kindle
pos,read book really cant give novel any less than five stars read every year find something new something often horrifyingly accurate whatever political climate youre read
pos,classic chilling especially given how powerful media become current society orwell brilliant book he able identify critical elements democratic society often just take granted
neg,book old gross looking cover page torn book old gross looking cover page tornthe condition definitely goodgot book 4its worth more than 25 cents sure
neg,good book best book essentially same brave new world expressed totally different way somehow like brave new world better gave me totally different view
neg,review digital download material merely presentation first version downloaded removed ok just where begin first digital download version joke someone did format correctly each line either double triple spaced even change font why stop there why put word per pagei would like return digital download can find phone number speak someone mechanism return it1984 good read content good presentation much
pos,genious people read its book everyone reading now shows what its like live totalagrarian society like nazi germany w
pos,read book 10 years ago read book back high school thinking well its classic one those books should read right there many things forgotten about book given its been long ago its amazingi think all know how story goes government censorship big brother douple plus un good no books writing forth authoritarian totalitarian dictatorship sure what exactly government would fall under big governmenthistory buffthis one those books am truly happy read theres constant references media pop culture etc its just important piece literature think every single person who cares about own intelligence should read book just nuff said
neg,1984 1984 very creative well written book winston smith main character who insignifacant member ruling party london nation oceania everywhere he goes he video taped cameras called big brother party books talks about winston how he thinks what big brother does unfair enjoyed reading book very creative well written makes me appreciate what life also woundnt like situation wiston put being watch all time reccommend book people who willing sit threw some boring parts who love science fiction overall good book dont think iam ever going want read book again
neg,monotony attempting read book worse than watching grass grow least grass will become something enjoy title plotline story intrigued me read dont get me wrong wellwritten storyline could very interesting even after just ten pages only thought going through my mind when will guy shut up tell story plot comes distant second narrators monotone seemingly unending monologue could withstand believe would enjoyed forgive me having kind patience hundreds pages
neg,confusing read book 1984 george orwell book about guy named winston who found diary wrote his feeling which strictly forbidden thought book rather boring confusing read didnt understand most things he talking about when reading book suggest pay close attention understand completely wont confused
neg,george go home george good idea ill give him otherwise book fell short very short me book took downword turn during time where winston started having love affair some girl girl latter became thought police inforcer which surprised me none found book bore read very predictable my advise all fair readers steer clear vile book will live longer because
neg,think book horrible never read bigger piece garbage my entire life people who read enjoyed bookget life
neg,big brother watching george orwells book 1984 wonderful book set englands future ww ii never stopped main character book winston ordinary worker regular office england catch he can remember past some what englands future ruled all knowing man named big brother bb new speak language oceania earlier called englandonce winston realizes chick named julia likes him he she start secretively dating which against rules party winston finally realizes what going society bb winston his girlfriend finally get nerve take chance join resistance against party end doesnt turn out how he expects inevitablethe book great read good use time personally think big brother man even though school assignment read great
neg,garbage other phrases give me break writing lousy concepts ideas questionablesorry one star pushing bookorwell underestimated human animal its tenacity face oppressionhis complete utter takeover society w big brother just wouldnt last even could happenpeople oral historiesones cannot erradicatejust ask various peoples around world who survived oppression despite attempts stopping stories changing cultureslet orwells work die curiosity
pos,timeless enduring social commentary orwells tale society where only behaviour also thought controlled seems grow ever more relevant years pass new technologies surveillance emerge 1984s concept big brother passed into everyday use telescreens used just broadcast watch people increasingly appear throughout realworld society form surveillance cameras whilst totalitarian governments oceania eastasia eurasia depicted orwell may seem passed majority his general sense helplessness expressed through both protagonist winston oppressive atmosphere relevant today during years cold war timeless enduring tale will remain relevant controversial well into future despite being set past
pos,1984 yet another book difficult put down there few sections trudge through entirely worth very thought provoking novel beautifully written
pos,must read 1984 come left some may say book lost its importance after collapse communism think want keep freedom than need pay attention politicians elect agencies suppose regulate important point about 1984 dont pay attention 1984 can always become reality need listen some people running top spot country can see building own ministry truthr hemingwaypast twilight
pos,hackneyed prophetic power orwells writing comes ideas expressed therein characterization quality writing orwells characters novel crafted finest cardboard writing crafted finest didactic lead ideas therein important because prophetic what 2004 could what 2003 may becoming current leadership country its way
pos,required reading every intelectual all others walter cronkite said story power seems grow rather than lessen passage timethis story even more relevant today than ever want understand todays events where might going read book any thinking person will see relevance all those less cerebral should still take time either read listen audio verion storyi simply cannot emphasize enough how vital part personal library book should become
pos,thoughtprovoking read strongly recommend especially like me somehow escaped having assigned either high school college always wondered what hype all abouttoo many times today will hear book discarded bunch prophesies way off eg year 1984 there would computers telescreens would all read minds big brother would always watching many im sure feel since case today orwell his book wast timeas me more read more see how overall concept big brother ie how information cleansed protect how teaching technology itself outsmart least stay one step ahead fact alltooreal lives todayin any case very intriguing
pos,21st century reading interesting read book again 2006 fascinating read book analysis compare different governments todays world
pos,big brother watching 1984 about man named winston smith totalitarian society he lives winston becomes free thinker society where thought police will kill doing such criminal acts he starts rebel against big brother ways couldnt even believe writing diary having sex purchasing certain items store winstons journey scary one beginning end part three especially creepy know story very extream kinda crazy how describes things happen world today
pos,where dystopia begins im first time reader 1984 am love cant believe didnt show up my reading list before now been long time fan dystopia am excited read finally founding book genrei absolutely enthralled been while since book grabbed me like say id recommend book gross understatement youve been holding off reading stop holding off
pos,great book skip intro expensive ebook loved book read skip intro extremely spoiling plot annoys me wasnt put end after reading couple spoilers skipped similarly annoys me ebook most expensive optionother than find epic book must read
pos,aware where government headed world very much like ours today no privacy ignorance world wars around everyone conforming no different than ones neighbor government only telling public what want knowopen eyes read warning what very well could become true do change
pos,big brother back door well here 2000 year 1984 just memory fears orwells book being prophecy fully abatedlike most people first read book school like most people came away idea collectors information will end up like big brother too cried 1984 when government tried collect even more info usshortly after princess dianas death though read book second time realized been looking big brother all wrong places big brother isnt collector information he controller information who controls information today media compare princess dianas life winstonsvery good book well worth reading again informed adult least proles opinion
